,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,Name,Sub-Sector,Market Cap,Close Price,PE Ratio,time_stamp
553,610561,2385,NAVNETEDUL,NAVNEET EDUCATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,Navneet Education Ltd,Publishing,1866.438928,81.55,9.462781016000001,28643668319
554,764673,2987,NAZARA,NAZARA TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nazara Technologies Ltd,Theme Parks & Gaming,4912.956032,1613.3,-2110.5552829999997,28643668319
555,8042241,31415,NBCC,NBCC (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE,NBCC (India) Ltd,Construction & Engineering,9929.700557,41.3,93.07624890000001,28643668319
556,1027585,4014,NBVENTURES,NAVA BHARAT VENTURES LIMI,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nava Bharat Ventures Ltd,Conglomerates,1190.938764,76.15,3.4167315489999996,28643668319
557,593665,2319,NCC,NCC,0.0,,0.0,0.05,1,EQ,NSE,NSE,NCC Ltd,Construction & Engineering,4857.428073,79.65,14.32499056,28643668319
558,2538753,9917,NEOGEN,NEOGEN CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Neogen Chemicals Ltd,Specialty Chemicals,2186.8026010000003,937.15,71.00325807,28643668319
559,3944705,15409,NESCO,NESCO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nesco Ltd,Real Estate,3645.246031,517.35,15.58463459,28643668319
560,3944705,15409,NESCO,NESCO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nesco Ltd,Real Estate,7612.2544609999995,506.5,15.25778954,28643668319
561,4598529,17963,NESTLEIND,NESTLE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nestle India Ltd,FMCG - Foods,168743.8937,17501.7,81.03389203,28643668319
562,3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0.0,,0.0,0.05,1,EQ,NSE,NSE,Network18 Media & Investments Ltd,Movies & TV Serials,3868.4747780000002,36.95,-16.16863908,28643668319
563,3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0.0,,0.0,0.05,1,EQ,NSE,NSE,Network18 Media & Investments Ltd,Movies & TV Serials,7637.9076939999995,34.95,-15.29347593,28643668319
564,615937,2406,NEULANDLAB,NEULAND LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Neuland Laboratories Ltd,Pharmaceuticals,3063.4567460000003,2387.75,190.0255559,28643668319
565,615937,2406,NEULANDLAB,NEULAND LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Neuland Laboratories Ltd,Pharmaceuticals,6642.473363,2420.65,192.64385380000002,28643668319
566,297985,1164,NEWGEN,NEWGEN SOFTWARE TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,Newgen Software Technologies Ltd,Software Services,2174.6612809999997,313.9,29.67839768,28643668319
567,3564801,13925,NFL,NATIONAL FERT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,National Fertilizers Ltd,Fertilizers & Agro Chemicals,2879.6952079999996,58.7,-15.90464602,28643668319
568,3564801,13925,NFL,NATIONAL FERT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,National Fertilizers Ltd,Fertilizers & Agro Chemicals,5508.769872,53.2,-14.41443217,28643668319
569,3031041,11840,NH,NARAYANA HRUDAYALAYA.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Narayana Hrudayalaya Ltd,Hospitals & Diagnostic Centres,8715.273038,411.95,70.7984469,28643668319
570,4454401,17400,NHPC,NHPC,0.0,,0.0,0.05,1,EQ,NSE,NSE,NHPC Ltd,Renewable Energy,23555.60662,23.45,8.194366059,28643668319
571,102145,399,NIACL,THE NEW INDIA ASSU CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,New India Assurance Company Ltd,Insurance,24019.60001,145.75,16.65448646,28643668319
572,2707457,10576,NIFTYBEES,NIP IND ETF NIFTY BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE,Nippon India Nifty 50 Bees ETF,Equity,3541.0541770000004,158.78,,28643668319
573,2707457,10576,NIFTYBEES,NIP IND ETF NIFTY BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE,Nippon India Nifty 50 Bees ETF,Equity,7104.68709,154.08,,28643668319
574,2949633,11522,NIITLTD,NIIT,0.0,,0.0,0.05,1,EQ,NSE,NSE,NIIT Ltd,Education Services,2530.893816,177.8,2.068426264,28643668319
575,619777,2421,NILKAMAL,NILKAMAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nilkamal Ltd,Plastic Products,2943.318831,1972.4,20.71592646,28643668319
576,619777,2421,NILKAMAL,NILKAMAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nilkamal Ltd,Plastic Products,5929.943291,1869.8,19.63832858,28643668319
577,2197761,8585,NLCINDIA,NLC INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,NLC India Ltd,Metals - Diversified,8742.83186,47.95,4.61291864,28643668319
578,3924993,15332,NMDC,NMDC.,0.0,,0.0,0.05,1,EQ,NSE,NSE,NMDC Ltd,Mining - Iron Ore,39343.383539999995,134.25,11.50455971,28643668319
579,625153,2442,NOCIL,NOCIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nocil Ltd,Commodity Chemicals,3001.917488,180.6,22.87559355,28643668319
580,625153,2442,NOCIL,NOCIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nocil Ltd,Commodity Chemicals,5848.072051,167.4,21.20362325,28643668319
581,2305793,9007,NOVARTIND,NOVARTIS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Novartis India Ltd,Pharmaceuticals,1455.399029,589.45,144.3848243,28643668319
582,1933569,7553,NRBBEARING,NRB BEARING,0.0,,0.0,0.05,1,EQ,NSE,NSE,NRB Bearings Ltd,Industrial Machinery,1068.571665,110.25,33.31997708,28643668319
583,2977281,11630,NTPC,NTPC,0.0,,0.0,0.05,1,EQ,NSE,NSE,NTPC Ltd,Power Generation,96045.47806000001,99.05,8.448590231,28643668319
584,2762497,10791,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Nucleus Software Exports Ltd,Software Services,1610.308146,554.5,18.09538314,28643668319
585,3724033,14547,NXTDIGITAL,NXTDIGITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,NXTDigital Ltd,Movies & TV Serials,1157.341723,481.2,-5.873349589,28643668319
586,2756609,10768,OAL,ORIENTAL AROMATICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Oriental Aromatics Ltd,Specialty Chemicals,2428.77858,721.7,28.17935468,28643668319
587,2748929,10738,OFSS,ORACLE FIN SERV SOFT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Oracle Financial Services Software Ltd,Software Services,28717.676219999998,3336.85,19.58673796,28643668319
588,4464129,17438,OIL,OIL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Oil India Ltd,Oil & Gas - Exploration & Production,13034.55043,112.65,3.2015810289999997,28643668319
589,2723073,10637,OLECTRA,OLECTRA GREENTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,Olectra Greentech Ltd,Electrical Components & Equipments,1804.1345989999998,219.8,131.1501552,28643668319
590,3802369,14853,OMAXE,OMAXE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Omaxe Ltd,Real Estate,1251.9541960000001,68.45,-12.87753751,28643668319
591,633601,2475,ONGC,OIL AND NATURAL GAS CORP.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Oil and Natural Gas Corporation Ltd,Oil & Gas - Exploration & Production,123349.6376,98.05,11.30908915,28643668319
592,3911169,15278,ONMOBILE,ONMOBILE GLOBAL.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Onmobile Global Ltd,Software Services,1167.223816,111.7,42.80734504,28643668319
593,5496065,21469,OPTIEMUS,OPTIEMUS INFRACOM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Optiemus Infracom Ltd,Technology Hardware,1079.113452,125.75,-12.71789572,28643668319
594,7702785,30089,ORIENTCEM,ORIENT CEMENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Orient Cement Ltd,Cement,2201.3148260000003,107.45,25.42230517,28643668319
595,7702785,30089,ORIENTCEM,ORIENT CEMENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Orient Cement Ltd,Cement,5029.309746,96.6,22.85523201,28643668319
596,760833,2972,ORIENTELEC,ORIENT ELECTRIC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Orient Electric Ltd,Home Electronics & Appliances,6452.561116,291.35,78.63170441,28643668319
597,7977729,31163,ORIENTREF,ORIENT REFRACTORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Orient Refractories Ltd,Cement,3640.8184560000004,303.05,41.911113799999995,28643668319
598,7977729,31163,ORIENTREF,ORIENT REFRACTORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Orient Refractories Ltd,Cement,7040.412645,281.2,38.88930936,28643668319
599,5102337,19931,ORISSAMINE,ORISSA MIN DEV CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Orissa Minerals Development Company Ltd,Mining - Diversified,1595.52,2659.2,-20.80479854,28643668319
600,3689729,14413,PAGEIND,PAGE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Page Industries Ltd,Apparel & Accessories,31449.01698,28195.6,91.63199492,28643668319
601,6519809,25468,PAISALO,PAISALO DIGITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Paisalo Digital Ltd,Consumer Finance,3168.531549,749.2,57.36474269,28643668319
602,6519809,25468,PAISALO,PAISALO DIGITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Paisalo Digital Ltd,Consumer Finance,6118.844531000001,698.25,53.46360329,28643668319
603,1038081,4055,PANACEABIO,PANACEA BIOTEC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Panacea Biotec Ltd,Biotechnology,1429.898665,233.45,-8.023288099,28643668319
604,6500353,25392,PANAMAPET,PANAMA PETROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Panama Petrochem Ltd,Specialty Chemicals,1019.6195939999999,168.55,35.41575527,28643668319
605,7455745,29124,PCJEWELLER,PC JEWELLER,0.0,,0.0,0.05,1,EQ,NSE,NSE,PC Jeweller Ltd,"Precious Metals, Jewellery & Watches",1226.339266,26.35,12.5341112,28643668319
606,1347585,5264,PDSMFL,PDS MULTINATIONAL FAS,0.0,,0.0,0.05,1,EQ,NSE,NSE,PDS Multinational Fashions Ltd,Apparel & Accessories,1767.400457,678.55,38.40505122,28643668319
607,617473,2412,PEL,PIRAMAL ENTERPRISES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Piramal Enterprises Ltd,Diversified Financials,36487.52038,1630.1,1405.816309,28643668319
608,4701441,18365,PERSISTENT,PERSISTENT SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Persistent Systems Ltd,Software Services,15454.254140000001,2022.85,46.233259499999996,28643668319
609,2905857,11351,PETRONET,PETRONET LNG,0.0,,0.0,0.05,1,EQ,NSE,NSE,Petronet LNG Ltd,Oil & Gas - Storage & Transportation,33262.50195,221.75,12.30417815,28643668319
610,3660545,14299,PFC,POWER FIN CORP.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Power Finance Corporation Ltd,Specialized Finance,27654.85275,104.75,3.88294692,28643668319
611,3454977,13496,PFOCUS,PRIME FOCUS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Prime Focus Ltd,Animation,2049.855499,68.5,-15.58608429,28643668319
612,5786113,22602,PFS,PTC INDIA FIN SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE,PTC India Financial Services Ltd,Specialized Finance,1194.647003,18.6,10.8604273,28643668319
613,648961,2535,PGHH,P&G HYGIENE & HEALTH CARE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Procter & Gamble Hygiene and Health Care Ltd,FMCG - Personal Products,42782.27623,13179.7,98.78608162,28643668319
614,240641,940,PGHL,PROCTER & GAMBLE HEALTH L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Procter & Gamble Health Ltd,Pharmaceuticals,14787.414180000002,6198.05,40.49267932,28643668319
615,678145,2649,PHILIPCARB,PHILIPS CARBON BLACK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Phillips Carbon Black Ltd,Commodity Chemicals,3509.652373,203.65,12.24798646,28643668319
616,678145,2649,PHILIPCARB,PHILIPS CARBON BLACK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Phillips Carbon Black Ltd,Commodity Chemicals,6784.549647,185.3,11.14437461,28643668319
617,3725313,14552,PHOENIXLTD,THE PHOENIX MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Phoenix Mills Ltd,Real Estate,12876.58851,719.8,32.98086023,28643668319
618,681985,2664,PIDILITIND,PIDILITE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Pidilite Industries Ltd,Diversified Chemicals,93972.80456,1849.3,84.15639005,28643668319
619,6191105,24184,PIIND,PI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,PI Industries Ltd,Diversified Chemicals,37381.86385,2465.55,74.55471241,28643668319
620,2929921,11445,PILANIINVS,PILANI INV & IND COR,0.0,,0.0,0.05,1,EQ,NSE,NSE,Pilani Investment And Industries Corporation Ltd,Asset Management,1890.420604,1707.35,10.80541355,28643668319
621,2730497,10666,PNB,PUNJAB NATIONAL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Punjab National Bank,Public Banks,35571.73115,33.95,43.91011083,28643668319
622,4840449,18908,PNBHOUSING,PNB HOUSING FIN.,0.0,,0.0,0.05,1,EQ,NSE,NSE,PNB Housing Finance Ltd,Home Financing,6704.643361,365.3,9.486809006,28643668319
623,2402561,9385,PNCINFRA,PNC INFRATECH.,0.0,,0.0,0.05,1,EQ,NSE,NSE,PNC Infratech Ltd,Construction & Engineering,6548.162187,239.2,11.15935337,28643668319
624,6583809,25718,POLYMED,POLY MEDICURE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Poly Medicure Ltd,Health Care Equipment & Supplies,11058.94979,845.75,77.85377993,28643668319
625,687873,2687,POLYPLEX,POLYPLEX CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,Polyplex Corp Ltd,Commodity Chemicals,2716.546699,865.35,9.813456817999999,28643668319
626,687873,2687,POLYPLEX,POLYPLEX CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,Polyplex Corp Ltd,Commodity Chemicals,5263.603959,800.1,9.073492576,28643668319
627,3834113,14977,POWERGRID,POWER GRID CORP..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Power Grid Corporation of India Ltd,Power Transmission & Distribution,105233.4258,201.15,9.515292491,28643668319
628,4724993,18457,POWERINDIA,ABB POWER PRO N SYS IND L,0.0,,0.0,0.05,1,EQ,NSE,NSE,ABB Power Products and Systems India Ltd,Heavy Electrical Equipments,6429.300098,1454.7,61.77070064,28643668319
629,692481,2705,PRAJIND,PRAJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Praj Industries Ltd,Construction & Engineering,3733.658009,203.6,52.88163198,28643668319
630,692481,2705,PRAJIND,PRAJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Praj Industries Ltd,Construction & Engineering,7585.115694,191.95,49.85574292,28643668319
631,693249,2708,PRAKASH,PRAKASH INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Prakash Industries Ltd,Iron & Steel,1574.129365,87.9,13.41916148,28643668319
632,5197313,20302,PRESTIGE,PRESTIGE ESTATE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Prestige Estates Projects Ltd,Real Estate,12510.89222,300.9,28.95767448,28643668319
633,4107521,16045,PRINCEPIPE,PRINCE PIPES FITTINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Prince Pipes and Fittings Ltd,Building Products - Pipes,5705.935861999999,474.5,42.17904699,28643668319
634,2259201,8825,PRIVISCL,PRIVI SPECIALITY CHE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Privi Speciality Chemicals Ltd,Specialty Chemicals,3571.5032100000003,914.3,126.9730463,28643668319
635,2259201,8825,PRIVISCL,PRIVI SPECIALITY CHE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Privi Speciality Chemicals Ltd,Specialty Chemicals,7031.378918,864.1,120.00154140000001,28643668319
636,701185,2739,PRSMJOHNSN,PRISM JOHNSON,0.0,,0.0,0.05,1,EQ,NSE,NSE,Prism Johnson Ltd,Cement,6641.790073,119.5,3645.5218979999995,28643668319
637,5376257,21001,PSB,PUNJAB & SIND BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Punjab & Sind Bank,Public Banks,9336.72168,17.35,-1.108433641,28643668319
638,5344513,20877,PSPPROJECT,PSP PROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,PSP Projects Ltd,Construction & Engineering,1575.9,437.75,12.26572229,28643668319
639,2906881,11355,PTC,PTC INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,PTC India Ltd,Power Trading & Consultancy,2686.275513,90.75,7.3085988660000005,28643668319
640,2906881,11355,PTC,PTC INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,PTC India Ltd,Power Trading & Consultancy,5129.651405,83.05,6.688475326,28643668319
641,1112065,4344,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Punjab Chemicals and Crop Protection Ltd,Diversified Chemicals,1106.723507,902.55,102.95102390000001,28643668319
642,3820033,14922,PURVA,PURAVANKARA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Puravankara Ltd,Real Estate,1707.4777390000002,72.0,19.33039049,28643668319
643,3365633,13147,PVR,PVR,0.0,,0.0,0.05,1,EQ,NSE,NSE,PVR Ltd,Theatres,8543.375262000001,1087.35,199.0545414,28643668319
644,4532225,17704,QUESS,QUESS CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Quess Corp Ltd,Employment Services,12215.824509999999,606.15,-20.00887418,28643668319
645,3357697,13116,QUICKHEAL,QUICK HEAL TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,Quick Heal Technologies Ltd,IT Services & Consulting,1241.780167,193.4,17.51141521,28643668319
646,2813441,10990,RADICO,RADICO KHAITAN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Radico Khaitan Ltd,Alcoholic Beverages,8965.7855,511.05,29.76815288,28643668319
647,622337,2431,RAILTEL,RAILTEL CORP OF IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Railtel Corporation of India Ltd,Communication & Networking,3921.8673340000005,122.2,27.80480208,28643668319
648,622337,2431,RAILTEL,RAILTEL CORP OF IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Railtel Corporation of India Ltd,Communication & Networking,7774.0845,114.2,25.98452044,28643668319
649,3926273,15337,RAIN,RAIN INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rain Industries Ltd,Metals - Coke,5662.379506,150.75,9.081325301,28643668319
650,1894657,7401,RAJESHEXPO,RAJESH EXPORTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rajesh Exports Ltd,"Precious Metals, Jewellery & Watches",15256.082080000002,494.25,12.10222293,28643668319
651,720897,2816,RALLIS,RALLIS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rallis India Ltd,Fertilizers & Agro Chemicals,5234.130174,256.6,26.99698679,28643668319
652,523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ramco Cements Ltd,Cement,24851.005709999998,1053.5,41.07990494,28643668319
653,1174273,4587,RAMCOIND,RAMCO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ramco Industries Ltd,Cement,2294.837829,264.8,13.53647041,28643668319
654,2009857,7851,RAMCOSYS,RAMCO SYSTEMS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ramco Systems Ltd,IT Services & Consulting,1800.766628,586.3,178.0601702,28643668319
655,3443457,13451,RATNAMANI,RATNAMANI MET & TUB.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ratnamani Metals and Tubes Ltd,Building Products - Pipes,12571.81242,1998.1,30.35838621,28643668319
656,731905,2859,RAYMOND,RAYMOND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Raymond Ltd,Apparel & Accessories,2394.657104,359.7,11.56388052,28643668319
657,4708097,18391,RBLBANK,RBL BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,RBL Bank Ltd,Private Banks,12621.2205,188.65,17.64012698,28643668319
658,733697,2866,RCF,RASHTRIYA CHEMICALS & FER,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rashtriya Chemicals and Fertilizers Ltd,Fertilizers & Agro Chemicals,4366.611312,79.15,21.08150105,28643668319
659,733697,2866,RCF,RASHTRIYA CHEMICALS & FER,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rashtriya Chemicals and Fertilizers Ltd,Fertilizers & Agro Chemicals,8271.109886,71.75,19.11052053,28643668319
660,3930881,15355,RECLTD,REC,0.0,,0.0,0.05,1,EQ,NSE,NSE,REC Ltd,Specialized Finance,24696.34959,125.05,4.966815878999999,28643668319
661,3649281,14255,REDINGTON,REDINGTON (INDIA).,0.0,,0.0,0.05,1,EQ,NSE,NSE,Redington (India) Ltd,Technology Hardware,6893.073307,167.35,12.638205099999999,28643668319
662,738561,2885,RELIANCE,RELIANCE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Reliance Industries Ltd,Oil & Gas - Refining & Marketing,1252979.878,1911.15,30.06373241,28643668319
663,3857409,15068,RELIGARE,RELIGARE ENTER..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Religare Enterprises Ltd,Investment Banking & Brokerage,2662.883704,102.65,-2.614912508,28643668319
664,3078657,12026,RENUKA,SHREE RENUKA SUGARS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shree Renuka Sugars Ltd,Sugar,2288.126506,10.75,0.9816168959999999,28643668319
665,7577089,29598,REPCOHOME,REPCO HOME FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Repco Home Finance Ltd,Consumer Finance,1980.067107,316.5,6.641400373,28643668319
666,5202689,20323,RESPONIND,RESPONSIVE INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Responsive Industries Ltd,Building Products - Granite,4612.251456,172.8,187.74503280000002,28643668319
667,962817,3761,RITES,RITES,0.0,,0.0,0.05,1,EQ,NSE,NSE,RITES Ltd,Business Support Services,5835.731326,235.75,9.566223016,28643668319
668,2921217,11411,RKFORGE,RAMKRISHNA FORGINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ramkrishna Forgings Ltd,Rail,1765.4933420000002,554.6,186.4329295,28643668319
669,4968961,19410,ROSSARI,ROSSARI BIOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rossari Biotech Ltd,Specialty Chemicals,5785.45334,1045.05,58.26087283,28643668319
670,32769,128,ROUTE,ROUTE MOBILE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Route Mobile Ltd,IT Services & Consulting,12136.53165,1539.05,132.06195300000002,28643668319
671,3906305,15259,RPOWER,RELIANCE POWER.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Reliance Power Ltd,Power Generation,1346.4607039999999,4.8,-0.33029093,28643668319
672,3433985,13414,RSYSTEMS,R SYS INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,R Systems International Ltd,IT Services & Consulting,1371.03366,114.6,16.68122271,28643668319
673,4485121,17520,RTNPOWER,RATTANINDIA POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE,RattanIndia Power Ltd,Power Generation,1476.779112,2.75,6.565325581000001,28643668319
674,4359425,17029,RUCHI,RUCHI SOYA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ruchi Soya Industries Ltd,Packaged Foods & Meats,19420.4829,656.45,2.66204884,28643668319
675,6585345,25724,RUPA,RUPA & COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rupa & Company Ltd,Apparel & Accessories,2466.454228,310.15,39.95050668,28643668319
676,2445313,9552,RVNL,RAIL VIKAS NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Rail Vikas Nigam Ltd,Specialized Finance,6067.408490999999,27.05,7.487029564,28643668319
677,3388417,13236,SADBHAV,SADBHAV ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sadbhav Engineering Ltd,Construction & Engineering,1100.626682,64.15,1.3882078119999999,28643668319
678,3336961,13035,SAFARI,SAFARI IND (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE,Safari Industries (India) Ltd,Apparel & Accessories,1379.679995,616.3,44.88614545,28643668319
679,3601409,14068,SAGCEM,SAGAR CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sagar Cements Ltd,Cement,1832.4125,779.75,62.29096078,28643668319
680,758529,2963,SAIL,STEEL AUTHORITY OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Steel Authority of India Ltd,Iron & Steel,34985.5492,84.7,16.49709258,28643668319
681,613633,2397,SANDHAR,SANDHAR TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sandhar Technologies Ltd,Auto Parts,1285.071616,213.5,22.58484798,28643668319
682,767233,2997,SANGHIIND,SANGHI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sanghi Industries Ltd,Cement,1140.795,45.45,17.45669472,28643668319
683,369153,1442,SANOFI,SANOFI INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sanofi India Ltd,Pharmaceuticals,18641.44606,8094.2,39.03150347,28643668319
684,4546049,17758,SARDAEN,SARDA ENERGY & MIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sarda Energy & Minerals Ltd,Iron & Steel,1629.06493,451.9,12.89429262,28643668319
685,1252353,4892,SAREGAMA,SAREGAMA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Saregama India Ltd,Movies & TV Serials,3028.814205,1737.9,68.89208045,28643668319
686,1252353,4892,SAREGAMA,SAREGAMA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Saregama India Ltd,Movies & TV Serials,6064.887547,1691.75,67.06264866,28643668319
687,3067649,11983,SASKEN,SASKEN TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sasken Technologies Ltd,Software Services,1512.751205,1007.25,20.54684266,28643668319
688,4600577,17971,SBICARD,SBI CARDS & PAY SER,0.0,,0.0,0.05,1,EQ,NSE,NSE,SBI Cards and Payment Services Ltd,Payment Infrastructure,90661.95133,890.45,63.52771046,28643668319
689,5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,SBI Life Insurance Company Ltd,Insurance,87251.18637000001,872.45,61.34676838,28643668319
690,779521,3045,SBIN,STATE BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,State Bank of India,Public Banks,293485.8503,328.85,14.84666226,28643668319
691,258817,1011,SCHAEFFLER,SCHAEFFLER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Schaeffler India Ltd,Auto Parts,16632.42983,5126.95,55.08204288,28643668319
692,7995905,31234,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Schneider Electric Infrastructure Ltd,Heavy Electrical Equipments,2307.3539379999997,96.5,-78.03023124,28643668319
